2006,Bow Wow,"It's like Shad Moss's diary I've been dealin' with the Price of Fame from the beginning of this year until now,Even 'til this... even 'til this day,Every artist goes through that point,You know whatever happens happens umh,That mental break down I'm dealin' wit the Price of Fame I was like I hear that term all the time,But I don't think people really understand what that means.
,
,
"
2003,Bow Wow,",Let's take a pause for a minute,Let's go,Check it out man,See man, Bow Weezy right here live and direct,I'm talkin to ya'll young'ns out there baby,I can't wait until I turn eighteen,I know it's the same for ya'll,Man, I know, I know,I'm talkin bout pullin up in them big cars on them 22's,Naw forget that, I'm talkin bout Charlie Woodsens man,I'ma pull up, I'm talkin bout 24's,It's a wrap for ya'll when I turn eighteen,Listen to the hook,,When I turn eighteen,I need to ride on some rims that's clean,And them brand new J's when I hit the scene,When I turn eighteen,I need a girlfriend older than me,And she gon have to be a dime if she rollin wit me,When I turn eighteen,I pull up and stop, let my system knock,They all know I'm supercool when I drop the top,When I turn eighteen,I get my crib up on my first day,And every week we celebrate like it's my birthday,When I turn eighteen,Yeah,,I'ma be leanin and dippin sittin on some inches ridin,Get in that, women they lovin my every sentence,It's Weezy baby,From the truck to the drops to the coup to the high 2's,See that ya'll, you gotta believe me baby,The game tight and the bank right,Since fame came in the bright light,You gotta release me baby,I can't be tied up,Can't be handcuffed to no chick at the party when I ride up,Cuz I gotta mingle,I know I'm great with the lingo but ya hear,I gotta motivate, I just gotta be single,And yeah like when I see you,Yea like how you jingle,And yea said I'ma ring you but baby I can't bring you,Can't wait till the day comes,When I wake up and I'm eighteen,Not a young pup but a big dawg,And I bark loud and I switch cars,It sounds hard but it's not ya'll,When I get there that's it ya'll,Ninth day of the third month, it's on,,,Up in that H2 with them wheels to match,Got them big dawg speakers bumpin up in the back,Got that Snoop Dogg CD is what I insert,Roll down my windows, sounds like a concert,And on a beautiful day,I just might switch in the Rover,So fresh so clean like Outkast,APD can't pull me over,I'm big pimpin like Jay-Z,Steady stunning like Baby,I need a girl like Free mixed with some Hale Barry,And a lil hood which is good like Trina to be my lady,Just call me Cassius Clay ,Baby cuz I'm the greatest,And can't nobody my age can never ever fade this,I'm unfadeable,I'm untouchable,I'm on a mission now,I'm in transition now,B-O double double O double,It's Bow Wow,I'm in the house now and I'm up outta the pound,Now listen to the hook, this how it's goin down,,Yeah, you know what I'm sayin,I'm speakin for all the young ones my age ,Ya namean,Bein told you can't do this,You can't get in here,And you wanna do it,This the song right here,This the anthem for us right here cuz I'm one of them,Always told no, you can't get in,But you know what,That's gonna change man,When I,
,
,
"
2003,Bow Wow,"Huh...here i go yall,ok what is in  is what is being said in tha back ground...,Let's get down,,Birdman!  mm-huh! ,Jazzy Fizzle product-shizzle my nizzle. ,oh boy! wit lil bow wizzle ,Ay...ay, I see you wit shorty huh. ,Take her to tha mall pimp! ,,Okay!,,show me how lil man roll! ,,I know this chick named Nichole,They call her boochie,didn't wanna shop nowhere but Gucci ,And Burberry and Proda was her style ,I'm tryin to tell yall that shorty could get down ,Conversations Amazing,In my 4, shorty's in heavy rotation ,Thinkin to myself like, this is the one,Broke her down, told shorty how to do this hun! ,Neva gave her tha cold shoulda',if she's in the benz, I let her take ova' the Rova ,Then it's off to the movies, tell her,i'm like austin, Let's get Groovyyyy!,From tha movies to tha crib,Git herfor ya heard that's what I did, And!,I'll find me another one,more interesting, more fun,Tha man has just begun!,, ,It's really, really nice to meet cha' ma ,I'm really,really diggin yo style ,Say you wanna go chill wit a balla huh ,Let's get Down!,,it's really, really nice to meet ya boy,ya know i'm really feelin yo style,ya know i wanna chill with a balla so,Lets get down!,,Ay! I see what cha doin' lil bow wow ,Ya had a date. Ya did that. Now I want you to go world wide with it. ,Eastcoast, westcoast, mid-west, and down bound.,,I know this girl named Cindi,loves to rock Fendi ,when she leaves the mall,the stores is all empty,Eastcoast,Newyork, my up town chic,I see her when i cruiz the park and 106 ,Next...Her name is Ra'nette ,she lives on the west side i hit the L.A.X,I'm so impressed by the way that she dress ,She walks like a model, the girl is so fresh ,I got a few of them, here's what I do to them ,take 'um out, try to teach somethin new to them ,It's no thang, when you heavy in the game,I got anotha' one who loves th mid-west swang!,She's from the show-men state,So i showed her my 'b' and my quater to eight, hey!,I know you cought on late,but that's 7:45,Now shorty,now let's ride,Hop in the wip!,,,Ay! now i'm about to test ya' p's lil bow wow.  ,See lil one ova' there. She bout 25, and she been lookin at cha'. ,Pull ova' there in ya ride on 22's and bust her out!,,I know this girl named keisha,she's no groupi,be far from the stars,22's made her choose me.,like oowwee!,tellin' all her friends in the benz,'he don't really look 16 do he?',112, youngest thing on tha scene,couldn't believe when i seen ,how she sqeezed in them jeans,looks like a tight situation,make a young man make flight reservations,just step, no intimidations,i'm bow wow boo,accept no imitations,should have seen tha looks on they faces,the Ice plus light, makes for good converation,you tellin me,it's a felony, to yell at me,I blew her mind she was dazed momentarily,but luckily,she stayed for some therapy,I stay pimpin heavily,my game spittin therolly ,,Sha-ty  ya lookin fly boy. certified. Ya went platnium. Round tha world coast to coast.,Ya good wit me. ya get a stunna Certification. R.R.A.A. ya good playa. lil bow weezy. ,it's yo turn shine baby  do you lil daddy.  Bow weezy baby!......,Live it up bird call baby! Sha-ty  5ft pimpin' boy. ya good wit me lil one. let's roll!,
,
,
"
2001,Bow Wow,"Man,I'm forcin it that uh,I have the talent,And hey,,he's the B-O you know that he's off the glass,BW: yes i've been this way ever since I was a baby,O-H-I-O bringin down the stash,BW: for all my dogs all the kids all my ladies,,It's the B-O you know that I'm off the glass,reprasentin so so we maki that cash,It's a little pup now everybody wanna be hustlas,Earned my stripes from the platinum MIC,Now what's up 1-2-3 times and still countin,How many time do I keep ya bouncin,Wait let me think ever since My interlude,not a day goes by that you won't see me on the tube,Big thangs for a little big man,Still rock the mickey but I had to go and cop that big dog chain,Big dog earings,Ima do my thang,So when you see me on the streets,You see that big dog bling,When I crossed out yo' bak,It's gotta be up in it,If the ride ain't tinted,If I forget to mention,It's all about the benjamins Somebody betta tell em,,,he's the B-O you know that he's off the glass,BW: when you ride wit me everythings under control,from the O-H-I-O bringin down the stash,BW: Tell em who I am 4 those that don't know,he's the B-O you know that he's off the glass,BW: yes I've been this way ever since I was a baby,from the O-H-I-O bringin down th stash,For all my dogs all the kids all my ladies,,I'm from the O-H-I-O,Doggy Bag near you movin outthe sto',ya'll know know how I do it,I keep em on the flo,Hands up knees bent have em' yelin So So!,2 way onte side of my Girbauds,Forces on my feet ,I'm lookin so neat,I old ya'll I'm so tight to def,From Gucci to P-Roda to mentin venesse,Now tell me this,How could we eer cut slack,When got my nizzle juiggas up on he Trizack,Yeah first it was Bounce Wit me,2nd That's my Name,All w gon do it hit ya'll wit it Again,i got 12 on my neck,5 on my wrist,2 in my ear,I'm so Sick wit it,I been in ths game since the age of 6,So by the time I'm 20 Imma be Ridiculous,HOLLA !!!!,
,
,
"
2003,Bow Wow,"You're my ,You're my,You're my baby baby baby baby baby,You're my baby baby baby baby baby,yeahh yeahh,ohhh-ohhh,,It was the summer 2001,All before the drama begun,When we first met,I seen you sitting out on your steps,You was broke down crying a mess,So I interfered,I asked what's the reason for tears,I was wishing you could tell me your fears,But I had to start with ya name,You told me how ya man playin games,So I said that it was time for a change,And you just laughed ,But it looked like you aint laughed in while,I was glad I could give you a smile,Then we both blushed,But really girl it aint no rush,I was thinking that maybe we can discuss,A future for us,Cause homeboy just got you crushed,You need to leave that clown in the dust ,Trust,I just wanna talk,I'm thinking I can give you a call,And we can pick it up,Where we left off,I'll holla tomorrow,,Girl I understand you loyal to ya man,And that's alright aww baby,But that dont change the fact,That you fight and you stay crying every night Oh baby,Girl you got to let him know,You can't live like this no more,Aww baby,Can't you see ,Together you and me could be so special baby,,Our feelings get greater,A million days later,Talking all night ""please stay up"" but,Here comes ya ex,Returned with that drama and stress,All the nonsense that you just left but yet,You accept and go back to try it again,Then return with a broken heart,That I gotta mend,That's unfair,I've only been your lover and friend,And homey there he just front and pretend,But you dont care,The life he leads is unsafe ,I would never place my hands to your face,But still I chase,Cat and mouse ,First you kick him out,Then you at his house,What is that about,I cant figure you out,Even your friend said I was better,But you listen to them never like ""uh-uh whatever"",So the next time he hurt you again ,You already knew where you should've been,And that's with me,,Girl I understand you loyal to ya man,And that's alright aww baby,But that dont change the fact,That you fight and you stay crying every night Oh baby,Girl you got to let him know,You can't live like this no more,Aww baby,Can't you see ,Together you and me could be so special baby,,All the times 2way me ,Telling me that you miss me,Wanting me to come over and keep you busy,Remember that,Now that you gone ,It's been kinda hard,Cant think, cant sleep,Cant do nothing at all,Just tell me why you had to go back ,See you aint have to go through that ,My baby ,You could've been here right by my side,Me and you at the park taking walks outside,But Instead, I keep on having these dreams,Waiting for my phone to ring,My baby ,Wishing that it would be you ,But I know that that wont come true,My baby,,Girl I understand you loyal to ya man,And that's alright aww baby,But that dont change the fact,That you fight and you stay crying every night Oh baby,Girl you got to let him know,You can't live like this no more,Aww baby,Can't you see ,Together you and me could be so special baby
,
,
"
2003,Bow Wow,",Uh, Neptunes ,Uh, Bow Wow, aka, The Don, The Dutch,Fo' show, Star Trak, collabo,,They call me Bow Wow, The Don, The Dutch,Ask the girl, man she know what's up,They call me Bow Wow, The Don, The Dutch, get out my face, homie don't get smacked up,,When's the last time ya seen, a MC so clean,I do my thing, they do even think I'm sixteen,I gotta couple of cribs, push a couple of cars,I pull the Mazeratti out the garage,That's how I ride, I'm worldwide, international,Say you better, whatever, don't be irrational,See me passing you, why going ya lost,Hit you at the light, and I'ma dust ya Porsche,'Cause I'ma dope MC, and I'm down by law,Fremelay her on the way to New York,To you MC's, who jock my style,You better freeze, 'fore I get hos-tile,You wanna peice, but ya not like Bow,As you can see, I'm much realer,Was born to get on and preform, get scrilla,The freshest of the fresh, the best, you know it,,,Everywhere I go, sold out shows,So many chicks, all over the globe,I got a GR plane, I fly it a lot,Girls be on board, all over my jock,I kicks lotsa game, jewels galore,On the scene, should I go Velour,Some girl in Spain, by the name of Deja,Chill wit Ming Ling, when I'm down in Asia,Ain't nobody, my same age,Flow like I flow, when I gets on stage,Number one hits, you know my style,Y'all know how I get down,I rock funky fresh gear, that's what I'm about,The Jordans, is brand new, but mines ain't out,I got braids, durag, a new white tee,What I need what an eighty, when I rock minks,,,Baby your so cooool,I feel so cool,Baby your so cooool,I feel so cool,
,
,
"
2003,Bow Wow,"Intro: Pharrell ,,Bow Wow:,Young and confused wit nuthin to loose,But sumthin to prove, my hunger my views,I use em as tools to refuse for the sake of rebellin,Breakin tha rules and yellin, ,Tellin em to come and walk in my shoes, come and try it,Be defiant, we put the heart of a lion ,See if you like it, you livin yo life culturally bias,Cuz tha ghettos got a bad rep and we gotta bad rap,So we get a half step in da door,Get the last laugh ,No future, no past We live for the right now,Want us to pipe down But this is wut life sounds like,When the thugs cry  seen love die, seen that hates born and born as it takes off form,As we take on the world is placed on our shoulders,But socially they neva know wassup,They approach us wit they reconcieved notions,At least that's wut the homies told me,The celebrations the movement,Man we young and confused and to ambitious to loose it,Just see we lovin life,Since we was just critics they say that we'd be go gettaz,The celebrations the movement,Man we young and confused and to ambitious to loose it,Just see we lovin life,Since we was just critics they say that we'd be go gettaz,Like the war thing,I don't know what yall seen,But my generation is gettin caught ,in the cross-beams uh,No Preparation, medication, and vaccines uh,No reperation for the children who ask things but,Aint no answers they just say pull ya pants up,They don't understand us and ,Still reprimand us ,demand us,To live like this and that and that n dis,And it has us pissed and after dis?,Ill probably be banned,But I gotta take a stand,Cuz u seen wut happened wit Eminem,Ignored Stan, he just lost it,Be cautious, see we all targets,My thoughts is paretic,I feel so asthmatic ,Outta breath, sick of talkin,So we takin action against the democracy,Full of hip-hopcracy,I know its more to me ,Then my hip hop eyes they see,That's wut da homie said to me,The celebrations the movement,Man we young and confused and to ambitious to loose it,Just see we lovin life,Since we was just critics they say that we'd be go gettaz,The celebrations the movement,Man we young and confused and to ambitious to loose it,Just see we lovin life,Since we was just critics they say that we'd be go gettaz,Pharrell and Bow Wow:,In da world there's so much goin on,Could leave ya parinoid,Like that's just poppin noise,Please dont just think its project boys,Whether ya urban night or ya suburban night,It doesnt matta, wut matters is if ya swervin right,Dont get it twisted alot happens in suburban lives,Cuz dead is dead whether in ya room,,Or a curb at night,But the Lord is shinin on ya,He said in there to calm ya,He said Ill be back,The words like Sarah Conners,She said we sleepin on ya,Wake up and leanin on ya,Terminated, we playin terminated ,By ya honor,Pharrell :,We dont wanna die ,We just wanna fly,,The celebrations the movement,Man we young and confused and to ambitious to loose it,Just see we lovin life,Since we was just critics they say that we'd be go gettaz,The celebrations the movement,Man we young and confused and to ambitious to loose it,Just see we lovin life,Since we was just critics they say that we'd be go gettaz,Hey that's wut the homie told me.
,
,
"
2003,Bow Wow,"yea, uh, uhu-uh uh,yea, uh, uhu-uh uh,I'm game ,I'm game ,I see that ya'll wanna be like the boy wonder ,Well, don't they all. ,So just sit back and relax and let me holla at ya'll,,This how you be me ,It's me capital B,Rap lil B,Different after me,What a disaster ta see,It's a fact that no other cat attractive as me ,Can't no other mc step in my IV's,But see, I wrote a booklet for you to get ,The game on track, a couple platinum plaques,Number one, it's apparent you gotta appeal the parents,Be real, won't they see through you like you transparent,Number two, I scan the whole world in panoramic,Find a loophole, develop my flow then I ran with it,Now step number three,Ha, it ain't that easy ,Gotta listen close if you wanna be Weezy ,Dress wired, make sure yo attire stay hot,Top to bottom, got them school girls cryin,Step four, you gotta make sure yo style remains raw,But wait, there's more,Yeah,All you young'ns tryina do it how I done it,What I been ya'll wanna become it,But it's nothin now,Follow,All you kids tryina get it how I get it,Wanna spit it how I live it,Won't you listen then,Follow,All you young'ns tryina do it how I done it,What I been ya'll wanna become it,But it's nothin now,Follow,All you kids tryina get it how I get it,Wanna spit it how I live it,Won't you listen then,Follow,Yeah, gotta have some attitude,Can't dress sloppy ,Talk with some slang and you gotta act cocky,Make sure yo pants sag low,And if you rockin a New Era fit it,Make sure that yo stickaz show,It's a must that you rock two chains ,Cuz dawg where I'm from,Well, money ain't a thang,Clothes gotta be oversized  tires real wide,Gotta pay my dime over just so she can ride,Gotta be real smooth,Be too cool,Gotta be that cat that guy that dude,If you wanna be Bow,Watch how I walk this ,Easy, sit back, listen while I'm talkin,Make sure you shoot game is up to par,Make sure you remain number one on 106 & Park ,Gotta like ya girls ghetto,Gotta be a headliner,Gotta be a platinum back to back rhymer-I'm game,All you young'ns tryina do it how I done it,What I been ya'll wanna become it,But it's nothin now,Follow,All you kids tryina get it how I get it,Wanna spit it how I live it,Won't you listen then,Follow,All you young'ns tryina do it how I done it,What I been ya'll wanna become it,But it's nothin now,Follow,All you kids tryina get it how I get it,Wanna spit it how I live it,Won't you listen then,Follow,Follow me follow me but don't lose yo grip ,Get yo cornrows and shelltoes and learn how to skip,Mix that wit a throwback and a flow that's sick,Now hold that pose right there,That's almost it,And if you wanna copy my jewels,Don't go and get no Looney Tunes tryina do what I do,Like dude I got more karats than that wascaly rabbit,And it's a fact that I'm responsible for ya'll funny rappers ,I try to let it ride fo a minute,But every time I get a sentence its like ya'll re-spit it ,Re-admit into the system right after I did it,You get it,You make a livin off the way that I'm livin ,Copy my image,So I wanna percentage,Listen, don't be sloppy,I'll show you how to get it,You gotta rhyme hotter, dress proper,So you got a lotta ladies and diamonds in yo pocket now ,You got it?,All you young'ns tryina do it how I done it,What I been ya'll wanna become it,But it's nothin now,Follow,All you kids tryina get it how I get it,Wanna spit it how I live it,Won't you listen then,Follow,All you young'ns tryina do it how I done it,What I been ya'll wanna become it,But it's nothin now,Follow,All you kids tryina get it how I get it,Wanna spit it how I live it,Won't you listen then,Follow
,
,
"
2003,Bow Wow,"Listen take a few minutes to mellow out,The name's Weezy, girls, I wanna tell about,How I got them screamin' at the top of their lungs and,Let's get it poppin, let's get it jumpin,Ain't nothin to the young dog, one yard,Chalk's up, soon as I bark, I'mma muns top,B-Wizzle, swizzle, is you,Crazy baby, I'm rain, them boys just drizzle,No more tryin to be like Mike,Cause even Mike Jordan's two boys wanna be like I,All I ever hear when the girls go by is ,""WHY AM I SO FLY?!"" ,I don't know, but uh,, Let's get it poppin,Let's get it jumpin' , I go by the name of Bow Weezy and,All the other law always be geesy and,I gotta do my thing to get the cheese again,You can't see me the better believe me man,Now I'm back for ya, to the swiss track for ya,When the giving's up, and I'mma get stacked for ya,It's me, please, when you believe,The ease that I run through them sucker emcees,B-dub, like, hit the club, I fix 'em up to swiss the mixes like drugs,So, watch the club's get, high, yi, ya!,Feel like Kally when I drop by,Bodies droppin, all the mommies fakin',Watch the kid eat paint, chains gangsta ain't it,Anxious to drop, the famous in the drop, get acquainted,Wit the hottest in entertainment,,I can't lie, I love b-o-o-t-y, why?,Cause I never let it walk on by,When I see it in 'em Shago jeans,Crazy how baby's legs bustin from the scene like,Uh, uh, uh! ,All over the track to the ,Uh, pardon me, uh!  Get up in the 'Lac,Just, sit inside the Denelli and relax,She was mentioning this, the way the threw it back like UH!,Why must I chase the cat, as I blaze the track,The snare, the hi hat,The base line is mine, the monitine canine, fenine,Now ya'll sing it line from line, now come on!,
,
,
"
2001,Bow Wow,"Man,I'm forcin it that uh,I have the talent,And hey,,he's the B-O you know that he's off the glass,BW: yes i've been this way ever since I was a baby,O-H-I-O bringin down the stash,BW: for all my dogs all the kids all my ladies,,It's the B-O you know that I'm off the glass,reprasentin so so we maki that cash,It's a little pup now everybody wanna be hustlas,Earned my stripes from the platinum MIC,Now what's up 1-2-3 times and still countin,How many time do I keep ya bouncin,Wait let me think ever since My interlude,not a day goes by that you won't see me on the tube,Big thangs for a little big man,Still rock the mickey but I had to go and cop that big dog chain,Big dog earings,Ima do my thang,So when you see me on the streets,You see that big dog bling,When I crossed out yo' bak,It's gotta be up in it,If the ride ain't tinted,If I forget to mention,It's all about the benjamins Somebody betta tell em,,,he's the B-O you know that he's off the glass,BW: yes i've been this way ever since I was a baby,O-H-I-O bringin down the stash,BW: Tell em who I am 4 those that don't know,from the O-H-I-O bringin down th stash,For all my dogs all the kids all my ladies,,I'm from the O-H-I-O,Doggy Bag near you movin outthe sto',ya'll know know how I do it,I keep em on the flo,Hands up knees bent have em' yelin So So!,2 way onte side of my Girbauds,Forces on my feet ,I'm lookin so neat,I old ya'll I'm so tight to def,From Gucci to P-Roda to mentin venesse,Now tell me this,How could we eer cut slack,When got my nizzle juiggas up on he Trizack,Yeah first it was Bounce Wit me,2nd That's my Name,All w gon do it hit ya'll wit it Again,i got 12 on my neck,5 on my wrist,2 in my ear,I'm so Sick wit it,I been in ths game since the age of 6,So by the time I'm 20 Imma be Ridiculous,HOLLA !!!!,
,
,
"
